human,bert_f1_deberta_xlarge_mnli,bert_p_deberta_xlarge_mnli,bert_r_deberta_xlarge_mnli,bert_f1_roberta_large_mnli,bert_r_roberta_large_mnli,bert_p_roberta_large_mnli,bert_f1_bart_mnli,bert_r_bart_mnli,bert_p_bart_mnli
-0.628704830065154,0.49500936,0.47999498,0.5061741,0.41774645,0.4232991,0.4103135,0.7095454,0.70787704,0.7112217
-0.560235476678433,0.58668077,0.5515686,0.61987984,0.6753859,0.7129817,0.6372417,0.7913218,0.80218065,0.780753
-0.688757058825124,0.58867705,0.51290405,0.66844374,0.48152858,0.5850424,0.3801914,0.7715191,0.79922265,0.7456719
-0.108756918555588,0.4584297,0.53045726,0.38858104,0.407194,0.36060926,0.45264593,0.70529634,0.67755055,0.7354115
-0.026417463801632,0.7345029,0.70750755,0.7601323,0.6526355,0.6726656,0.6316245,0.82593566,0.8366225,0.8155184
-0.244998647354626,0.6545963,0.6106032,0.69803447,0.42840984,0.56113416,0.30016065,0.7428029,0.7630333,0.7236177
0.474661317117717,0.8040669,0.80330133,0.8032516,0.8251841,0.81510335,0.83472985,0.9087322,0.9087322,0.9087322
0.305218550935791,0.8085908,0.81388354,0.8017908,0.6901085,0.6860721,0.6931411,0.9026443,0.90103185,0.90426254
-0.65595074125967,0.46799842,0.42428774,0.50981426,0.33189985,0.3382606,0.3233857,0.7092092,0.7206068,0.69816643
-1.12851092127124,0.48517925,0.45244125,0.5150378,0.42940715,0.48645517,0.37172407,0.7434104,0.7519316,0.7350801
1.02703410205356,0.9999994,0.9999994,0.9999994,1.0,1.0,1.0,1.0,1.0,1.0
-0.200973027873168,0.5684915,0.56866264,0.56484276,0.4851845,0.44358027,0.52573967,0.76350886,0.74254704,0.78568864
0.0244865343142211,0.505635,0.48513997,0.52259487,0.48214483,0.49361104,0.4690475,0.7815332,0.7982685,0.7654853
0.799093463258626,0.91981494,0.920063,0.91892004,0.8454086,0.84083074,0.84949076,0.93532693,0.91956174,0.95164204
0.666740988045865,0.82488596,0.82584375,0.8225175,0.72633094,0.70751417,0.74437815,0.8619208,0.85643125,0.8674811
0.978822829375347,0.8949287,0.9002902,0.88875186,0.98060435,0.9805735,0.9805721,0.9385137,0.93693614,0.9400966
-0.374069475596929,0.23312557,0.16104282,0.3072562,0.22983463,0.28524297,0.1731315,0.6273884,0.6516739,0.60484797
-0.469369532342939,0.44206545,0.46641773,0.4141062,0.4954075,0.48746824,0.50172293,0.7392089,0.7115864,0.7690625
0.385761248897947,0.6510257,0.6481106,0.6511284,0.613032,0.634677,0.5903031,0.7847578,0.7999482,0.7701336
0.261644118976878,0.7910524,0.78473926,0.79571384,0.7492829,0.75323373,0.74452245,0.88435036,0.87625736,0.89259434
0.28445839324277,0.7220518,0.7228348,0.7190298,0.7367891,0.7381237,0.73459876,0.8262923,0.82965374,0.82295793
-0.721805090380403,0.5145798,0.5128669,0.5123762,0.74694496,0.7301062,0.7630568,0.79827857,0.7882798,0.8085343
-0.0388664037252065,0.7038086,0.6724757,0.73382336,0.6736879,0.68746257,0.65892226,0.8107008,0.8235861,0.79821247
-0.250204034108726,0.6485695,0.6121234,0.6836836,0.6148974,0.61632013,0.6122228,0.8001733,0.80199087,0.798364
-0.518972735562362,0.526385,0.49377456,0.55641687,0.46180764,0.42777833,0.49450043,0.7709382,0.77483225,0.76708317
-0.279038280294368,0.4366009,0.31042984,0.58272755,0.3509328,0.46837705,0.23645256,0.6883831,0.73494965,0.6473658
0.747334323691099,0.7702435,0.74985445,0.7892059,0.6902413,0.6969608,0.6825311,0.838534,0.85275865,0.824776
-0.594246705862037,0.3975867,0.40791222,0.38261357,0.30605406,0.3534856,0.25724345,0.6836532,0.67418027,0.6933961
0.766552228343799,0.95955354,0.95939547,0.9593852,0.9492708,0.94918996,0.94918644,0.96175444,0.96175444,0.96175444
1.19969139418467,0.9189142,0.9229936,0.91419876,0.9498023,0.93231237,0.96723366,0.94591194,0.9241146,0.96876234
0.807072209695718,0.86516035,0.87506145,0.85427994,0.8748652,0.86851853,0.8808184,0.87602806,0.8743183,0.87774456
-0.0454249493688024,0.49597082,0.5448803,0.44609073,0.5088467,0.443784,0.57387006,0.71266955,0.67070425,0.76023686
-0.251882089929632,0.4275292,0.4127648,0.43789145,0.46809042,0.47503874,0.4594333,0.70101464,0.6971475,0.70492494
-0.527906676654792,0.18496802,0.15886343,0.20537406,0.10748308,0.13877384,0.07370432,0.6228305,0.6365307,0.6097076
-0.536834052175673,0.8049906,0.8014747,0.8069416,0.83087003,0.8650966,0.79649913,0.87656176,0.91784036,0.83883625
-0.268507153456741,0.50283813,0.4879359,0.51395005,0.28276655,0.29084137,0.27238888,0.6778208,0.676467,0.67918
-0.53001565581408,0.39212325,0.3529369,0.4283702,0.37018862,0.43001562,0.30967152,0.71572614,0.7499238,0.6845113
-0.692246160755374,0.42996693,0.4068795,0.44905832,0.31443706,0.30022177,0.32648733,0.67624074,0.6744113,0.67808014
-0.310699947500922,0.5397332,0.45826742,0.62627053,0.5314738,0.58629745,0.4762286,0.7629342,0.7694521,0.7565258
0.17818401204169,0.6065987,0.60604036,0.6039841,0.6659254,0.6065414,0.7254894,0.75504726,0.72165406,0.7916809
0.326973750223121,0.705389,0.66109943,0.7495181,0.65251124,0.71115613,0.5939605,0.81891143,0.83509195,0.80334604
1.17848517536866,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,0.9999999,0.9999999
0.600116017837334,0.7820094,0.7811578,0.7811024,0.7998236,0.79950476,0.7994908,0.87023306,0.870233,0.870233
1.20388295896912,1.0,1.0,1.0,0.99999964,0.99999964,0.99999964,1.0000002,1.0000002,1.0000002
-0.809342679575121,0.6027856,0.60123366,0.60113275,0.688217,0.6855744,0.68984663,0.8527163,0.8569117,0.84856176
-0.599447514767506,0.5170932,0.5172794,0.5130158,0.42084756,0.42647627,0.41334972,0.6949115,0.6982131,0.691641
0.635943993936797,0.7993824,0.8592003,0.74162275,0.7310587,0.6887749,0.7730983,0.854455,0.82264805,0.8888205
-0.399410955706727,0.41142535,0.44712165,0.37282795,0.49529022,0.43076375,0.55971056,0.7123665,0.68935287,0.73696995
-0.028426763623335,0.48878404,0.39477348,0.5910314,0.45896295,0.5983552,0.32473522,0.773413,0.82268953,0.7297058
-0.603918745003125,0.5120045,0.4724116,0.549558,0.3407547,0.3546635,0.32478368,0.6967057,0.70662904,0.6870571
0.0539203099356001,0.6476548,0.62156343,0.6716427,0.5613322,0.5505868,0.57068735,0.78035563,0.7744539,0.78634804
0.982823286078281,0.8683115,0.89869314,0.8378146,0.8601221,0.8537916,0.8660101,0.8951763,0.88347065,0.9071962
-0.183681829405465,0.61098504,0.63820285,0.58157265,0.73608947,0.70326984,0.7684267,0.772995,0.76122123,0.7851386
0.727939094927114,0.77143025,0.75350296,0.787839,0.77532154,0.78682446,0.7631364,0.8333862,0.84408486,0.82295537
0.867127456550992,0.8365108,0.8458359,0.82596725,0.8627867,0.8511818,0.8739907,0.9284838,0.9243817,0.93262243
-0.1979174689354,0.46801573,0.5048505,0.42875624,0.53235316,0.50395745,0.5595117,0.7489913,0.725448,0.774114
0.935311804639565,0.7749107,0.8000757,0.7486385,0.5849856,0.52591634,0.6439711,0.83636373,0.81739944,0.8562287
0.407465964997944,0.6683223,0.6275468,0.7083124,0.6096151,0.6292643,0.5888411,0.7714105,0.78165734,0.76142883
-1.03731870933827,0.37783366,0.24263631,0.5379323,0.22567685,0.41495654,0.046966903,0.6163565,0.66900325,0.5713913
0.216967723814541,0.6726415,0.67159957,0.6710427,0.59445316,0.5917367,0.5958513,0.80352736,0.7802721,0.8282113
1.13363170275406,1.0,1.0,1.0,0.99999857,0.99999857,0.99999857,1.0,1.0,1.0
